StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1630,17,1,Caucasian,None,2.139825,28,0,Low,1,0,1,0,0.0,4
1631,15,1,African American,None,14.389199,3,1,Low,0,0,0,0,3.091715,1
1632,18,1,Caucasian,High School,17.091373,8,0,Moderate,0,0,0,0,2.5769277,2
1633,15,0,Caucasian,High School,5.139046,14,0,Moderate,0,0,0,0,1.9558725,4
1634,15,0,Caucasian,High School,0.41819024,13,0,High,0,1,0,0,1.8787084,4
1635,16,0,Other,Some College,4.4618006,18,1,High,1,1,0,0,1.6304002,4
1636,16,0,African American,High School,1.1303139,11,0,Very High,0,0,1,0,2.3727481,3
1637,15,0,African American,High School,2.0678988,20,1,High,1,0,0,0,1.2793707,4
1638,17,0,African American,High School,8.630162,25,0,Low,0,0,0,0,0.15500478,4
1639,16,0,Caucasian,Higher,4.598367,24,1,Moderate,0,1,1,0,1.278347,4
1640,18,1,Caucasian,Some College,10.318917,5,0,Moderate,0,1,0,0,2.6559935,2
1641,16,0,Asian,Some College,5.0698752,2,0,None,1,0,1,0,2.682316,2
1642,16,0,Caucasian,Some College,18.810745,25,0,Very High,0,1,0,0,1.64482,4
1643,18,1,Caucasian,Higher,18.11888,24,1,None,1,1,0,0,1.3962784,4
1644,15,0,Caucasian,High School,11.3361225,21,1,Moderate,1,0,0,0,1.6094868,4
1645,18,0,Caucasian,Some College,7.08848,19,0,Moderate,1,0,1,0,1.1873676,4
1646,15,1,Other,Some College,7.6229377,15,0,Moderate,1,0,1,0,2.019797,3
1647,15,0,Caucasian,Some College,8.237045,29,0,High,0,0,0,1,0.24162562,4
1648,15,0,African American,None,14.551586,19,0,Moderate,0,0,0,0,1.2477252,4
1649,18,0,Caucasian,Some College,9.03278,23,0,Low,0,0,1,0,0.85268235,4
1650,15,1,Other,None,17.1346,22,0,Low,0,0,0,0,0.965701,4
1651,17,0,Caucasian,Some College,18.881895,0,1,Very High,1,1,0,0,2.4238007,3
1652,18,0,Caucasian,Some College,6.718923,15,0,Low,1,0,0,0,1.7419682,4
1653,17,1,Asian,High School,11.21389,5,0,Low,0,0,1,0,2.8459258,2
1654,15,0,Asian,Bachelor's,1.9011308,7,0,Moderate,0,0,0,0,2.0395644,3
1655,16,1,Caucasian,None,4.009381,18,1,Low,1,0,0,0,1.5420637,4
1656,15,1,Caucasian,Bachelor's,8.269316,29,1,Moderate,0,0,1,0,0.7307796,4
1657,17,0,Caucasian,Some College,4.1240544,24,0,High,1,0,0,0,0.49998778,4
1658,17,1,Caucasian,High School,17.53121,25,1,High,0,0,0,0,1.1228894,4
1659,18,1,Caucasian,High School,3.1657252,1,1,High,0,1,0,0,2.9594927,2
1660,16,0,Caucasian,Higher,9.113216,13,0,Low,1,1,1,0,2.3002052,3
1661,18,1,Caucasian,None,12.113985,21,0,Moderate,0,1,0,0,1.3527207,4
1662,17,1,Caucasian,High School,13.837278,11,1,None,1,0,0,0,2.134062,3
1663,15,0,African American,High School,7.6613874,16,0,None,1,0,0,0,1.2997943,4
1664,16,0,Other,Some College,17.38198,27,0,Moderate,1,0,0,0,0.74783397,4
1665,15,0,African American,Some College,11.366383,26,0,Low,1,1,1,0,0.5329232,4
1666,15,1,Caucasian,High School,8.790155,14,0,High,0,0,0,0,2.0737698,3
1667,16,0,Caucasian,High School,1.3448126,17,1,High,1,1,0,0,1.9913794,4
1668,18,1,Other,High School,9.293789,15,0,High,1,0,0,0,1.8999596,4
1669,15,1,Caucasian,High School,16.414717,12,0,High,1,1,0,0,2.614884,2
1670,17,1,Caucasian,Some College,12.29082,20,1,None,1,1,1,0,1.8102708,4
1671,15,1,African American,Some College,16.64325,16,0,Moderate,1,0,0,0,1.5819315,4
1672,16,1,African American,High School,9.880234,7,0,Low,0,1,0,0,2.2713327,3
1673,16,1,African American,High School,2.369234,0,1,Moderate,1,0,0,0,3.3636706,1
1674,16,1,Caucasian,High School,0.27279693,28,0,Low,1,1,0,0,0.48129848,4
1675,18,0,Caucasian,Higher,6.064391,24,0,None,1,1,0,0,0.19992737,4
1676,15,0,Other,Higher,13.959809,25,0,Moderate,0,1,1,0,1.2680087,4
1677,18,1,Caucasian,Bachelor's,15.805198,26,0,High,1,0,0,0,0.88255244,4
1678,18,1,African American,High School,5.9150567,2,1,High,0,0,0,0,3.1201367,1
1679,16,0,Asian,None,9.913078,15,0,Moderate,0,1,0,0,1.8041546,4
1680,16,1,African American,High School,8.422379,27,0,Moderate,1,1,1,0,0.6817036,4
1681,18,0,Caucasian,High School,8.210456,1,0,Moderate,1,0,0,0,2.8982618,2
1682,15,0,Caucasian,Some College,4.626974,14,0,High,0,0,0,0,1.730318,4
1683,17,0,African American,Some College,2.727422,0,1,None,1,0,1,0,3.5607917,0
1684,18,1,Asian,Bachelor's,3.9337711,8,1,High,0,1,0,0,2.5287745,2
1685,15,1,Other,Bachelor's,1.1066477,15,1,Moderate,0,1,0,0,1.5923879,4
1686,16,0,Caucasian,High School,3.9626148,0,0,Low,0,0,1,0,2.374131,3
1687,16,0,Caucasian,Some College,0.18401796,11,1,None,1,0,0,0,1.8104094,4
1688,15,0,Other,High School,12.545168,0,0,Low,0,0,0,0,2.8298264,2
1689,17,0,Asian,None,6.327508,0,1,Moderate,0,0,0,0,3.0476022,1
1690,16,0,Asian,Some College,19.462894,6,1,High,1,1,0,0,3.6259217,0
1691,16,1,Caucasian,None,3.874341,17,0,Moderate,0,0,0,0,0.92732155,4
1692,16,0,African American,Some College,6.9165716,22,0,Moderate,1,0,0,0,1.3319589,4
1693,15,1,Asian,High School,7.156823,27,0,Very High,1,1,0,0,0.77955174,4
1694,18,0,African American,Some College,0.16902992,22,0,Low,1,0,0,0,0.88135844,4
1695,16,1,Caucasian,Some College,16.784159,14,1,Low,0,0,0,0,2.398121,3
1696,18,1,Caucasian,High School,0.6398892,25,0,Moderate,0,1,0,0,0.7588143,4
1697,17,1,African American,Bachelor's,18.803596,29,0,High,1,0,0,0,1.0288656,4
1698,16,1,Caucasian,High School,17.841488,24,0,High,0,1,0,0,1.4444767,4
1699,16,1,Caucasian,Some College,10.710439,12,1,Moderate,0,0,0,0,2.2140675,3
1700,17,1,Other,Some College,10.871911,15,0,Very High,0,1,1,0,2.511918,2
1701,16,0,Caucasian,Some College,13.075559,6,0,High,0,0,0,0,2.6901498,2
1702,18,1,Asian,Higher,7.741,15,0,None,1,0,0,0,1.6052744,4
1703,15,0,Caucasian,High School,12.944446,12,0,High,1,0,1,1,2.7098894,2
1704,18,1,African American,Some College,0.8953678,13,0,None,0,1,0,0,1.5285635,4
1705,15,1,Other,Some College,0.0,16,1,High,0,1,0,0,1.7785692,4
1706,15,0,Caucasian,Bachelor's,9.1446085,11,0,Low,1,0,0,0,2.121964,3
1707,18,1,Caucasian,High School,10.992446,28,0,High,0,0,0,0,0.40590483,4
1708,18,0,Caucasian,Some College,17.756353,23,0,Moderate,1,0,0,0,1.1239263,4
1709,18,0,Caucasian,Some College,2.0932126,23,0,High,0,0,0,0,0.8703304,4
1710,18,0,Asian,High School,16.45296,19,0,Moderate,1,1,0,0,1.8228292,4
1711,17,0,Other,Some College,4.200947,12,0,High,1,0,0,0,2.2311828,3
1712,16,1,Caucasian,High School,7.881673,23,0,Low,0,1,1,0,0.9669677,4
1713,15,1,Caucasian,Some College,6.332049,19,0,Very High,0,1,0,0,1.6918589,4
1714,18,0,Caucasian,Bachelor's,8.003105,14,0,High,0,0,0,0,2.0697582,3
1715,18,1,Asian,Some College,3.0099099,23,1,Low,1,1,0,0,1.0578761,4
1716,18,1,Caucasian,Some College,10.071402,20,0,Very High,0,0,0,0,1.3214272,4
1717,17,0,African American,Some College,0.0,3,1,Moderate,1,1,0,0,3.5169408,0
1718,18,1,African American,None,8.83068,21,1,High,0,1,0,0,1.049157,4
1719,18,0,African American,High School,9.812271,1,0,High,1,0,0,0,3.4861414,1
1720,18,0,Caucasian,Some College,16.975351,27,1,None,1,0,0,0,0.5868374,4
1721,16,1,Asian,High School,14.121162,17,0,Very High,0,1,0,0,2.358816,3
1722,17,1,Caucasian,High School,9.809088,1,0,Moderate,0,0,0,0,3.1522224,1
1723,18,1,Caucasian,Some College,5.153913,24,0,Low,0,0,0,0,0.5878351,4
1724,15,0,Asian,High School,17.698534,14,0,High,1,1,0,0,2.6688933,2
1725,15,0,Asian,High School,11.540408,29,0,High,0,0,0,0,0.30437204,4
1726,15,1,Caucasian,Some College,4.422952,25,0,None,0,1,0,0,0.28067032,4
1727,17,1,Caucasian,High School,5.3823953,18,0,Low,1,0,0,0,0.8730912,4
1728,17,1,Caucasian,Bachelor's,16.062662,14,0,High,0,0,0,0,2.3307834,3
1729,15,1,Caucasian,Bachelor's,0.88291126,25,0,None,1,1,1,0,0.3188509,4
1730,18,0,Caucasian,Some College,19.841845,19,0,Very High,0,0,0,0,1.7922894,4
1731,17,1,Caucasian,High School,2.6070335,9,0,High,0,1,0,0,2.573219,2
1732,15,0,Caucasian,Some College,15.9213705,27,0,Moderate,0,1,0,0,1.0844902,4
1733,15,0,Asian,Bachelor's,7.8955064,23,0,Moderate,1,1,0,0,1.0866966,4
1734,18,1,African American,Some College,9.844324,19,0,Moderate,0,0,1,0,1.0041127,4
1735,16,1,African American,High School,17.613012,10,1,Moderate,1,0,0,0,2.824605,2
1736,17,1,Caucasian,Some College,8.258224,25,1,High,0,1,1,0,1.3643738,4
1737,18,0,Other,Bachelor's,10.749875,9,0,Very High,0,0,0,0,2.6072865,2
1738,15,1,Asian,Some College,0.98599327,28,1,Moderate,1,0,1,0,0.5684681,4
1739,15,1,Asian,Some College,0.046949476,22,0,Moderate,0,0,0,0,0.5737962,4
1740,18,0,Asian,Some College,4.8959975,4,0,Low,0,0,0,0,2.258071,3
1741,17,1,Other,Some College,13.611662,8,1,High,0,0,0,0,2.840093,2
1742,16,0,African American,None,2.425298,19,0,High,1,1,0,0,1.6831173,4
1743,16,1,Caucasian,Some College,2.2752392,18,1,High,1,0,0,0,1.7209071,4
1744,15,0,African American,None,8.219213,12,0,None,0,0,0,0,1.5377839,4
1745,17,1,Asian,Some College,12.95674,17,0,High,0,1,0,0,2.0634634,3
1746,16,1,Asian,High School,14.24144,16,0,Moderate,1,0,0,0,1.8785475,4
1747,17,0,African American,Some College,3.5690136,26,0,High,1,1,0,0,0.8632709,4
1748,17,0,Caucasian,High School,1.5917629,5,0,High,0,0,0,0,2.513286,2
1749,15,1,Caucasian,Some College,18.807941,9,0,High,1,1,0,0,2.7721632,2
1750,16,0,Other,Some College,5.213328,1,1,Moderate,0,0,0,0,2.888386,2
1751,18,0,African American,High School,17.06693,23,0,High,0,1,0,0,1.3371611,4
1752,15,0,African American,High School,17.269829,5,0,None,0,0,0,0,2.3706117,3
1753,16,0,Caucasian,High School,15.450452,27,0,High,0,0,1,0,0.85446465,4
1754,16,1,Caucasian,Bachelor's,3.376672,27,1,None,0,0,0,0,0.32264182,4
1755,16,1,Asian,Some College,16.43603,20,0,Moderate,1,1,0,0,1.834227,4
1756,16,0,African American,Some College,15.385011,12,0,Low,0,0,0,0,1.9900604,4
1757,16,0,Asian,High School,11.93446,17,1,High,0,1,0,0,2.2269833,3
1758,17,0,Caucasian,Some College,0.0,6,0,Moderate,0,1,0,0,2.608387,2
1759,15,0,African American,Bachelor's,5.250172,1,0,High,1,0,0,0,3.4063392,1
1760,17,1,Caucasian,Bachelor's,2.4377842,28,1,High,1,0,0,0,0.8670344,4
1761,18,1,Asian,Some College,10.195142,13,1,High,0,1,0,0,2.1660914,3
1762,16,0,Caucasian,None,11.705217,4,0,Low,0,1,0,0,2.4229283,3
1763,15,0,Caucasian,High School,7.18678,17,0,High,0,1,0,0,1.5095578,4
1764,16,0,African American,None,9.507181,10,1,Moderate,0,1,0,0,2.4438572,3
1765,15,1,Other,High School,7.270289,9,0,None,0,0,0,0,2.0038283,3
1766,17,0,Caucasian,High School,12.820121,10,1,Low,0,1,0,0,2.4653065,3
1767,15,1,Asian,High School,18.025185,26,0,Low,1,0,1,0,0.844792,4
1768,18,0,Caucasian,High School,3.2784052,1,0,None,0,1,0,0,2.7310588,2
1769,18,1,Caucasian,Bachelor's,7.628176,14,0,Moderate,0,0,0,0,1.7360115,4
1770,15,0,Caucasian,Some College,2.817372,6,1,None,0,1,0,0,2.5896707,2
1771,15,1,Caucasian,Bachelor's,12.498876,8,1,Moderate,1,0,0,0,2.742361,2
1772,15,0,African American,Some College,14.57741,4,0,Low,0,0,0,0,2.4959195,3
1773,15,0,Caucasian,High School,18.638254,6,1,Low,0,0,1,0,2.8534372,2
1774,18,0,Caucasian,Some College,5.5774384,19,0,Very High,1,0,0,0,1.5913479,4
1775,16,1,Other,High School,19.004225,1,0,Moderate,0,0,1,0,3.2096734,1
1776,15,0,Caucasian,Some College,1.2652534,2,1,Low,0,1,0,0,3.1276178,1
1777,15,1,Asian,High School,12.060277,1,1,Moderate,0,1,1,0,3.453276,1
1778,18,1,Caucasian,Higher,1.1426544,20,1,Low,1,0,0,0,0.8227736,4
1779,18,0,African American,High School,17.875484,21,1,None,0,0,0,0,1.2173352,4
1780,17,0,Caucasian,High School,10.596181,22,0,None,1,0,0,0,0.7626843,4
1781,15,0,Caucasian,Bachelor's,13.386967,18,0,Very High,0,1,1,0,2.1458488,3
1782,17,1,Caucasian,None,16.63148,3,1,High,0,0,0,0,3.299131,1
1783,18,0,Caucasian,Some College,3.0062125,23,0,High,1,0,1,0,1.1708122,4
1784,18,1,Caucasian,Some College,0.7718312,19,0,Very High,0,0,0,0,1.4245956,4
1785,16,1,African American,Bachelor's,17.577623,6,0,Very High,0,0,0,0,2.9026594,2
1786,15,0,Asian,Higher,6.2986646,27,0,High,0,0,1,0,0.6914774,4
1787,17,0,Asian,Higher,2.5795782,21,1,High,1,0,1,0,1.8865426,4
1788,18,0,African American,None,0.0,6,0,Moderate,0,1,0,0,2.6353414,2
1789,18,0,Caucasian,Bachelor's,11.966122,16,1,Low,0,0,0,0,1.5003394,4
1790,17,0,Caucasian,Some College,0.61941206,18,0,Moderate,0,0,1,0,1.2355539,4
1791,16,0,Caucasian,Some College,5.4979134,21,0,Moderate,0,0,0,0,0.6046134,4
1792,18,1,Caucasian,High School,0.6559975,15,0,Very High,0,0,0,0,1.388139,4
1793,15,1,African American,Some College,8.406708,2,0,Moderate,0,0,1,0,3.3005521,1
1794,18,1,African American,Higher,17.902,14,0,High,0,0,0,0,2.1686416,3
1795,15,0,Caucasian,Bachelor's,19.653048,13,0,Moderate,1,1,0,0,2.7972674,2
1796,17,1,Caucasian,Some College,12.740952,14,0,Low,0,0,0,0,1.7174586,4
1797,15,1,Asian,None,3.232754,13,0,Moderate,0,1,0,0,1.6879005,4
1798,17,1,Asian,High School,18.116987,6,0,Moderate,1,0,0,0,2.9521458,2
1799,15,1,Caucasian,Bachelor's,10.324957,0,1,Moderate,1,0,0,0,0.96337503,4
1800,17,1,Other,Some College,3.0749862,2,0,Moderate,1,0,0,0,3.334972,1
1801,15,0,Other,Some College,18.434534,29,0,Low,0,0,0,0,0.44364065,4
1802,16,0,Caucasian,None,15.149381,16,1,Moderate,1,0,0,0,1.9557917,4
1803,15,1,Caucasian,Some College,14.634106,9,0,High,1,1,0,0,2.8503513,2
1804,15,1,African American,Some College,14.183614,14,1,Moderate,0,1,0,0,2.3700674,3
1805,16,1,Other,Bachelor's,4.0067964,28,1,Moderate,0,0,0,0,0.15259078,4
1806,18,0,Asian,Some College,4.220134,5,0,None,0,0,0,0,2.123043,3
1807,18,0,Caucasian,High School,13.76586,27,1,Low,1,0,1,0,0.9220132,4
1808,15,1,Caucasian,Some College,4.394455,16,0,Moderate,0,0,0,0,1.4289932,4
1809,16,0,African American,None,8.773434,16,1,Moderate,0,1,0,0,1.893441,4
1810,15,0,African American,Higher,15.640037,13,1,Moderate,0,0,0,0,1.9395846,4
1811,17,1,Caucasian,High School,15.67905,23,0,High,1,1,0,0,1.511277,4
1812,17,0,Asian,Some College,9.065235,24,0,Low,0,0,1,0,0.8256042,4
1813,15,0,African American,High School,15.843799,17,0,None,1,0,0,0,1.7643543,4
1814,18,1,Asian,Some College,16.772436,24,0,Moderate,1,0,0,0,1.2955949,4
1815,18,0,Asian,Some College,13.095515,4,0,Moderate,0,0,0,0,2.4737172,3
1816,15,0,Asian,Some College,4.568517,28,0,Moderate,0,0,1,0,0.019798486,4
1817,15,1,Caucasian,High School,5.4802356,7,0,High,0,0,0,0,2.2029586,3
1818,17,0,African American,High School,6.296823,6,0,High,1,0,0,0,3.0400255,1
1819,18,0,Caucasian,High School,2.3360822,22,1,Low,1,0,0,0,1.06908,4
1820,15,1,African American,Some College,5.4631925,3,1,Very High,1,0,0,0,3.94176,0
1821,17,1,Caucasian,None,4.1903844,17,0,Low,0,0,1,0,1.4825959,4
1822,18,1,African American,Some College,9.106575,4,0,High,0,1,0,0,3.0422754,1
1823,16,0,Caucasian,Bachelor's,18.16875,15,0,High,0,1,0,0,2.1039665,3
1824,17,1,Caucasian,Bachelor's,2.0896063,13,0,High,0,0,0,0,1.7875223,4
1825,18,0,Caucasian,Some College,0.0,26,1,Low,1,1,0,0,1.1003819,4
1826,18,1,Caucasian,Some College,13.74566,26,0,Moderate,0,0,0,0,0.8545583,4
1827,17,0,Asian,None,1.915084,18,0,Moderate,0,1,0,0,1.1996514,4
1828,16,1,Asian,Some College,18.451448,13,1,Low,0,0,0,0,2.5919409,2
1829,17,1,African American,Bachelor's,11.369444,8,1,None,0,0,0,0,2.2822127,3
1830,18,1,Caucasian,High School,7.2745104,5,0,Moderate,0,0,0,0,2.7548776,2
1831,15,1,Caucasian,Some College,15.130772,16,0,Moderate,0,1,0,0,1.9212687,4
1832,15,0,Caucasian,Bachelor's,5.1473093,18,0,High,1,0,1,0,1.5835565,4
1833,17,1,Caucasian,Bachelor's,13.870196,11,0,Low,0,0,1,0,1.7233857,4
1834,18,1,Asian,High School,0.79422414,3,1,High,1,0,0,0,2.876055,2
1835,15,0,Caucasian,Some College,16.78816,15,0,Low,0,0,0,0,1.888992,4
1836,18,1,Caucasian,High School,8.963417,24,0,High,1,1,0,0,1.36937,4
1837,17,0,Caucasian,High School,12.733858,10,1,Moderate,0,0,0,0,2.5505462,2
1838,15,1,Caucasian,Bachelor's,4.4247565,21,1,Moderate,1,1,1,0,1.9435734,4
1839,18,1,African American,Bachelor's,13.541474,3,1,High,1,0,0,0,3.3104012,1
1840,15,1,African American,Some College,15.444805,16,0,Low,0,0,0,0,1.4189386,4
1841,17,0,Caucasian,None,9.464264,7,0,Low,0,1,0,0,2.3530548,3
1842,18,1,Caucasian,Bachelor's,12.354539,13,0,Moderate,0,0,1,0,1.7528862,4
1843,15,1,Caucasian,Some College,9.126518,26,0,Low,1,0,1,0,0.513963,4
1844,17,1,Caucasian,High School,17.881828,1,0,Moderate,0,0,0,0,3.0219548,1
1845,15,0,Caucasian,Some College,9.957383,10,0,Low,0,1,0,0,1.8347495,4
1846,15,0,Other,None,16.836174,10,0,High,0,0,0,0,2.2757,3
1847,16,1,African American,Some College,16.02704,23,1,High,1,1,0,0,1.7676468,4
1848,16,0,African American,Some College,8.210096,21,0,None,1,0,1,0,1.353723,4
1849,17,1,Caucasian,High School,4.60169,23,1,High,0,1,0,0,1.0342011,4
1850,16,1,Caucasian,High School,8.121643,5,0,Moderate,0,0,0,0,2.7583418,2
1851,17,1,African American,High School,16.524347,20,1,Moderate,1,0,0,0,1.7899668,4
1852,16,1,African American,None,0.0,20,0,Moderate,1,1,0,0,1.2239736,4
1853,15,1,Asian,Some College,10.488727,13,1,High,0,1,0,0,2.443619,3
1854,17,1,Caucasian,Bachelor's,16.121935,29,0,Moderate,0,1,1,0,0.362957,4
1855,17,1,African American,None,7.0695496,9,0,High,1,0,0,0,2.2517538,3
1856,15,0,Caucasian,None,12.8441925,25,1,Low,0,0,0,0,0.9000417,4
1857,17,0,Asian,Some College,4.9126315,26,0,Very High,0,0,0,0,0.6566169,4
1858,17,0,African American,Bachelor's,2.1855888,7,0,High,1,0,0,0,2.1864269,3
1859,16,0,African American,High School,15.887685,6,1,Low,0,0,1,0,2.8831363,2
1860,17,0,Caucasian,High School,1.9793725,7,1,High,1,0,0,0,2.8778536,2
1861,18,0,African American,Some College,5.427628,27,0,Moderate,0,0,0,0,0.012063489,4
1862,15,0,Caucasian,High School,17.102188,7,0,Low,1,0,0,0,2.583738,2
1863,16,1,Caucasian,None,6.9293857,22,0,Low,0,1,0,0,1.1615546,4
1864,16,1,Caucasian,Some College,19.460907,1,0,None,1,0,0,0,3.3016906,1
1865,18,1,African American,Some College,19.594687,26,1,High,0,0,0,0,1.5051727,4
1866,15,1,Caucasian,Some College,5.3655205,15,0,Moderate,0,0,0,0,1.3856962,4
1867,15,0,Caucasian,Some College,0.81956446,8,0,Moderate,0,0,0,0,2.240924,3
1868,16,0,Asian,Some College,14.101266,12,1,Low,1,0,0,0,2.1167233,3
1869,17,1,Caucasian,High School,9.01973,22,0,Moderate,0,0,0,0,1.0366569,4
1870,16,1,African American,High School,2.0150568,11,0,Moderate,0,0,0,0,1.6174603,4
1871,15,0,Caucasian,High School,14.150456,26,0,High,0,0,0,0,0.8659455,4
1872,18,1,Caucasian,High School,0.6234982,21,0,Very High,0,1,0,0,1.320246,4
1873,16,1,Asian,Some College,17.403934,24,0,Moderate,1,0,0,0,1.2597647,4
1874,15,1,Caucasian,Bachelor's,2.7730505,28,0,Moderate,1,0,0,0,0.08157318,4
1875,16,1,Caucasian,Higher,2.5462375,16,0,Moderate,0,1,1,0,1.6896731,4
1876,17,0,African American,Some College,3.5134459,26,0,High,0,0,0,0,0.46042165,4
1877,16,1,African American,High School,19.205328,1,0,Low,1,0,0,0,3.577044,0
1878,16,1,African American,High School,13.863387,12,0,Moderate,1,0,0,0,2.087872,3
1879,15,0,Caucasian,Bachelor's,16.027431,0,0,High,1,0,0,0,3.3695843,1
1880,15,0,Caucasian,Some College,7.9526997,25,0,None,0,0,0,0,0.0,4
1881,15,1,Asian,Some College,6.7262545,27,0,Low,0,0,0,0,0.094651595,4
1882,16,0,African American,Some College,4.68968,18,0,High,0,1,0,0,1.4053156,4
1883,17,1,Asian,Some College,9.612961,10,0,Low,0,0,0,0,1.8782642,4
1884,18,1,Asian,Bachelor's,11.036574,4,0,Moderate,1,0,0,0,2.8719049,2
1885,18,0,Asian,None,12.635497,0,1,Moderate,0,0,0,0,3.707948,0
1886,15,1,Caucasian,Some College,5.14237,19,0,Moderate,0,0,1,0,1.1748681,4
1887,15,1,Caucasian,Bachelor's,18.973082,29,1,Low,1,0,0,0,0.99544966,4
1888,16,1,Asian,High School,3.39517,12,1,Very High,0,1,0,0,2.5287113,2
1889,18,1,Caucasian,Some College,19.313063,7,0,None,1,1,0,0,2.5968344,2
1890,15,0,Caucasian,High School,0.29712245,5,0,High,0,0,0,0,2.4606068,3
1891,17,0,Asian,Higher,9.622514,28,1,None,0,0,0,0,0.54778075,4
1892,17,1,Asian,None,6.667357,16,0,Moderate,0,1,0,0,1.8030545,4
1893,15,0,Caucasian,Some College,8.982469,11,1,Low,0,0,0,0,2.3099759,3
1894,15,1,Caucasian,High School,11.413292,0,0,Low,0,0,0,0,3.093364,1
1895,18,1,Caucasian,Some College,8.711783,2,0,Low,0,0,0,0,2.6159008,2
1896,18,1,Asian,High School,8.296937,13,0,Moderate,0,1,0,0,2.2769184,3
1897,16,1,Other,High School,14.654469,25,0,Moderate,1,0,0,0,1.0515316,4
1898,18,1,Caucasian,Some College,13.7175255,7,0,Low,0,1,0,0,2.7477062,2
1899,17,0,Caucasian,Bachelor's,16.665426,10,0,Very High,0,0,0,0,2.62167,2
1900,17,1,Asian,High School,4.99918,26,1,Low,0,0,0,0,0.2432981,4
1901,15,0,Caucasian,High School,12.19057,0,1,Moderate,0,0,0,0,2.1947064,3
1902,18,0,African American,Some College,11.703896,7,0,Low,0,0,0,0,2.6399064,2
1903,16,1,Other,Some College,7.3947563,28,1,Moderate,0,1,0,0,0.8334934,4
1904,17,1,Caucasian,Bachelor's,9.72115,2,1,High,0,0,0,0,3.4024017,1
1905,17,1,African American,High School,6.275643,6,1,Moderate,0,0,1,0,2.6162918,2
1906,16,1,Caucasian,Some College,2.8368878,27,0,Low,0,0,0,0,0.3397154,4
1907,16,1,Caucasian,High School,4.2760243,18,1,Low,1,0,0,0,1.6977288,4
1908,17,0,Asian,High School,2.110273,3,0,High,0,0,0,0,2.3568568,3
1909,17,1,Caucasian,Some College,13.661391,24,0,Low,0,0,0,0,0.84562486,4
1910,16,1,Other,Some College,13.214548,15,1,Moderate,1,0,1,0,2.2465453,3
1911,17,0,African American,Some College,19.012127,12,0,Low,1,1,0,0,2.4786992,3
1912,15,0,Caucasian,High School,14.593568,19,0,Low,1,0,1,0,1.3742883,4
1913,15,1,Caucasian,Some College,1.0409168,18,1,Low,0,1,0,0,1.355381,4
1914,16,0,Caucasian,Some College,17.684904,4,0,High,1,0,0,0,3.0604908,1
1915,18,1,Caucasian,Higher,17.253504,22,1,High,1,0,0,0,1.5569571,4
1916,16,0,Caucasian,High School,8.866406,0,1,Moderate,1,0,0,0,3.2195313,1
1917,16,0,Caucasian,High School,11.717261,19,0,Low,0,1,0,0,1.1501535,4
1918,18,1,Caucasian,High School,19.521566,23,0,Moderate,0,0,1,0,1.3214293,4
1919,18,0,Asian,Some College,10.646088,3,1,Moderate,1,1,0,0,3.4913266,1
1920,18,0,African American,High School,18.106436,1,0,Moderate,0,0,1,0,3.8695867,0
1921,15,0,Asian,Bachelor's,1.6607752,25,1,None,0,0,0,0,0.1704636,4
1922,17,0,Caucasian,High School,3.8210373,12,1,Very High,0,0,0,0,2.1973872,3
1923,15,0,Caucasian,Bachelor's,8.815099,29,0,Moderate,0,0,0,0,0.021155583,4
1924,17,0,African American,High School,11.695136,15,0,Very High,0,0,1,0,2.3867996,3
1925,15,1,Caucasian,Some College,16.324556,21,1,None,0,1,0,0,1.3610313,4
1926,17,1,Caucasian,Bachelor's,19.765242,1,0,Low,1,1,0,0,3.510681,0
1927,15,0,Asian,High School,7.77703,18,0,Low,0,1,0,0,1.4373708,4
1928,18,1,Asian,Higher,0.9483127,16,1,High,0,1,1,0,1.8044175,4
1929,16,1,African American,Some College,16.02343,4,1,Moderate,1,1,0,0,3.26227,1
1930,15,1,Caucasian,Bachelor's,12.087614,24,0,High,0,1,0,0,1.1696582,4
1931,17,0,Asian,Some College,3.9708571,17,0,High,0,0,0,0,1.4015509,4
1932,18,1,African American,High School,9.896569,27,0,High,0,0,1,0,0.54960185,4
1933,15,0,Asian,High School,14.846205,22,1,High,0,0,0,0,1.5165082,4
1934,15,1,Asian,High School,15.408236,20,1,High,0,0,0,0,2.0322194,3
1935,18,0,Asian,None,9.992369,17,1,High,1,1,0,0,2.2892997,3
1936,15,0,African American,High School,6.1042905,7,0,Moderate,1,0,0,0,2.0866878,3
1937,16,1,Caucasian,High School,19.474852,26,1,High,1,0,0,0,1.667667,4
1938,15,1,African American,Some College,13.267252,14,1,High,0,0,0,0,2.595889,2
1939,16,0,African American,Some College,8.16475,12,0,Moderate,0,0,0,0,1.9507692,4
1940,16,1,Asian,High School,5.6092644,12,0,Very High,0,0,0,0,2.102542,3
1941,18,1,Caucasian,High School,14.62206,0,1,None,0,0,0,0,1.3791672,4
1942,15,1,Caucasian,Some College,4.843669,21,0,Moderate,0,0,0,0,0.67219967,4
1943,18,0,Asian,High School,3.4341998,19,0,Low,1,0,1,0,1.1416385,4
1944,15,0,Asian,None,10.596678,12,0,Low,0,0,0,0,1.6210121,4
1945,15,1,Other,High School,5.799748,19,0,High,0,0,0,0,1.122111,4
